latitude;longitude;nome;municipio;UF;pop_max
-25,53;-49,2;SAO JOSE DOS PINHAIS - PR;SAO JOSE DOS PINHAIS;PR;7 793
-15,62;-58,17;SAO JOSE DOS QUATRO MARCOS - MT;SAO JOSE DOS QUATRO MARCOS;MT;7 626
-7,25;-35,38;SAO JOSE DOS RAMOS - PB;SAO JOSE DOS RAMOS;PB;6 040
-7,08;-40,82;SAO JULIAO - PI;SAO JULIAO;PI;18 825
-29,76;-51,14;SAO LEOPOLDO - RS;SAO LEOPOLDO;RS;7 126
-22,11;-45,05;SAO LOURENCO - MG;SAO LOURENCO;MG;20 813
-8;-35,01;SAO LOURENCO DA MATA - PE;SAO LOURENCO DA MATA;PE;26 090
-23,85;-46,94;SAO LOURENCO DA SERRA - SP;SAO LOURENCO DA SERRA;SP;3 806
-26,35;-52,85;SAO LOURENCO DO OESTE - SC;SAO LOURENCO DO OESTE;SC;30 604
-9,16;-42,54;SAO LOURENCO DO PIAUI - PI;SAO LOURENCO DO PIAUI;PI;4 536
-31,36;-51,97;SAO LOURENCO DO SUL - RS;SAO LOURENCO DO SUL;RS;5 315
-28,32;-49,17;SAO LUDGERO - SC;SAO LUDGERO;SC;2 362
-2,53;-44,3;SAO LUIS - MA;SAO LUIS;MA;3 957
-16,52;-50,37;SAO LUIS DE MONTES BELOS - GO;SAO LUIS DE MONTES BELOS;GO;5 034
-3,67;-39,24;SAO LUIS DO CURU - CE;SAO LUIS DO CURU;CE;4 083
-23,22;-45,31;SAO LUIS DO PARAITINGA - SP;SAO LUIS DO PARAITINGA;SP;47 286
-6,82;-41,32;SAO LUIS DO PIAUI - PI;SAO LUIS DO PIAUI;PI;19 067
-9,31;-35,56;SAO LUIS DO QUITUNDE - AL;SAO LUIS DO QUITUNDE;AL;3 416
-4,38;-44,67;SAO LUIS GONZAGA DO MARANHAO - MA;SAO LUIS GONZAGA DO MARANHAO;MA;244 579
1;-60,15;SAO LUIZ - RR;SAO LUIZ;RR;7 070
-14,86;-49,32;SAO LUIZ DO NORTE - GO;SAO LUIZ DO NORTE;GO;4 133
-28,4;-54,96;SAO LUIZ GONZAGA - RS;SAO LUIZ GONZAGA;RS;3 853
-6,92;-37,09;SAO MAMEDE - PB;SAO MAMEDE;PB;34 843
-22,73;-48,57;SAO MANUEL - SP;SAO MANUEL;SP;3 242
-23,4;-52,64;SAO MANUEL DO PARANA - PR;SAO MANUEL DO PARANA;PR;1 699
-28,97;-51,06;SAO MARCOS - RS;SAO MARCOS;RS;10 878
-27,7;-53,96;SAO MARTINHO - RS;SAO MARTINHO;RS;11 121
-28,16;-48,97;SAO MARTINHO - SC;SAO MARTINHO;SC;14 167
-29,53;-53,85;SAO MARTINHO DA SERRA - RS;SAO MARTINHO DA SERRA;RS;8 708
-18,71;-39,85;SAO MATEUS - ES;SAO MATEUS;ES;4 841
-4,04;-44,47;SAO MATEUS DO MARANHAO - MA;SAO MATEUS DO MARANHAO;MA;3 464
-25,87;-50,38;SAO MATEUS DO SUL - PR;SAO MATEUS DO SUL;PR;31 004
-6,21;-38,49;SAO MIGUEL - RN;SAO MIGUEL;RN;5 396
-23,87;-47,99;SAO MIGUEL ARCANJO - SP;SAO MIGUEL ARCANJO;SP;1 902
-5,86;-42,18;SAO MIGUEL DA BAIXA GRANDE - PI;SAO MIGUEL DA BAIXA GRANDE;PI;4 447
-26,69;-53,25;SAO MIGUEL DA BOA VISTA - SC;SAO MIGUEL DA BOA VISTA;SC;2 406
-13,04;-39,45;SAO MIGUEL DAS MATAS - BA;SAO MIGUEL DAS MATAS;BA;10 187
-28,56;-54,55;SAO MIGUEL DAS MISSOES - RS;SAO MIGUEL DAS MISSOES;RS;6 197
-7,25;-35,21;SAO MIGUEL DE TAIPU - PB;SAO MIGUEL DE TAIPU;PB;2 753
-5,12;-35,63;SAO MIGUEL DE TOUROS - RN;SAO MIGUEL DE TOUROS;RN;25 443
-10,38;-37,38;SAO MIGUEL DO ALEIXO - SE;SAO MIGUEL DO ALEIXO;SE;6 834
-20,7;-42,71;SAO MIGUEL DO ANTA - MG;SAO MIGUEL DO ANTA;MG;3 297
-13,27;-50,16;SAO MIGUEL DO ARAGUAIA - GO;SAO MIGUEL DO ARAGUAIA;GO;6 597
-7,58;-42,37;SAO MIGUEL DO FIDALGO - PI;SAO MIGUEL DO FIDALGO;PI;2 875
-1,62;-47,48;SAO MIGUEL DO GUAMA - PA;SAO MIGUEL DO GUAMA;PA;14 911
-11,68;-62,68;SAO MIGUEL DO GUAPORE - RO;SAO MIGUEL DO GUAPORE;RO;52 205
-25,34;-54,23;SAO MIGUEL DO IGUACU - PR;SAO MIGUEL DO IGUACU;PR;480 393
-17,05;-48,66;SAO MIGUEL DO PASSA QUATRO - GO;SAO MIGUEL DO PASSA QUATRO;GO;4 138
-5,5;-41,32;SAO MIGUEL DO TAPUIO - PI;SAO MIGUEL DO TAPUIO;PI;4 558
-5,55;-47,57;SAO MIGUEL DO TOCANTINS - TO;SAO MIGUEL DO TOCANTINS;TO;2 380
-26,72;-53,51;SAO MIGUEL D'OESTE - SC;SAO MIGUEL D'OESTE;SC;22 080
-9,78;-36,09;SAO MIGUEL DOS CAMPOS - AL;SAO MIGUEL DOS CAMPOS;AL;5 964
-9,26;-35,37;SAO MIGUEL DOS MILAGRES - AL;SAO MIGUEL DOS MILAGRES;AL;4 172
-28,18;-55,26;SAO NICOLAU - RS;SAO NICOLAU;RS;6 957
-15,35;-49,81;SAO PATRICIO - GO;SAO PATRICIO;GO;697 054
-23,54;-46,63;SAO PAULO - SP;SAO PAULO;SP;3 411
-28,02;-54,93;SAO PAULO DAS MISSOES - RS;SAO PAULO DAS MISSOES;RS;329 628
-3,37;-68,87;SAO PAULO DE OLIVENCA - AM;SAO PAULO DE OLIVENCA;AM;17 849
-5,89;-35,76;SAO PAULO DO POTENGI - RN;SAO PAULO DO POTENGI;RN;5 891
-5,89;-35,63;SAO PEDRO - RN;SAO PEDRO;RN;6 025
-22,54;-47,91;SAO PEDRO - SP;SAO PEDRO;SP;217 409
-5,08;-48,42;SAO PEDRO DA AGUA BRANCA - MA;SAO PEDRO DA AGUA BRANCA;MA;44 798
-22,83;-42,1;SAO PEDRO DA ALDEIA - RJ;SAO PEDRO DA ALDEIA;RJ;111 249
-16;-54,92;SAO PEDRO DA CIPA - MT;SAO PEDRO DA CIPA;MT;16 067
-29,42;-51,51;SAO PEDRO DA SERRA - RS;SAO PEDRO DA SERRA;RS;24 791
-21,12;-46,61;SAO PEDRO DA UNIAO - MG;SAO PEDRO DA UNIAO;MG;4 410
-27,56;-48,8;SAO PEDRO DE ALCANTARA - SC;SAO PEDRO DE ALCANTARA;SC;41 989
-28,12;-54,88;SAO PEDRO DO BUTIA - RS;SAO PEDRO DO BUTIA;RS;13 509
-24,93;-53,85;SAO PEDRO DO IGUACU - PR;SAO PEDRO DO IGUACU;PR;1 037 775
-23,86;-51,85;SAO PEDRO DO IVAI - PR;SAO PEDRO DO IVAI;PR;7 315
-22,82;-53,22;SAO PEDRO DO PARANA - PR;SAO PEDRO DO PARANA;PR;33 852
-5,92;-42,71;SAO PEDRO DO PIAUI - PI;SAO PEDRO DO PIAUI;PI;10 822
-18,36;-42,6;SAO PEDRO DO SUACUI - MG;SAO PEDRO DO SUACUI;MG;2 309
-29,62;-54,17;SAO PEDRO DO SUL - RS;SAO PEDRO DO SUL;RS;30 873
-22,74;-49,74;SAO PEDRO DO TURVO - SP;SAO PEDRO DO TURVO;SP;17 818
-6,82;-46,53;SAO PEDRO DOS CRENTES - MA;SAO PEDRO DOS CRENTES;MA;4 837
-20,17;-42,52;SAO PEDRO DOS FERROS - MG;SAO PEDRO DOS FERROS;MG;10 337
-5,79;-36,92;SAO RAFAEL - RN;SAO RAFAEL;RN;34 752
-7,02;-45,48;SAO RAIMUNDO DAS MANGABEIRAS - MA;SAO RAIMUNDO DAS MANGABEIRAS;MA;7 470
-5,1;-45,07;SAO RAIMUNDO DO DOCA BEZERRA - MA;SAO RAIMUNDO DO DOCA BEZERRA;MA;2 138
-9,01;-42,69;SAO RAIMUNDO NONATO - PI;SAO RAIMUNDO NONATO;PI;37 289
-5,02;-44,99;SAO ROBERTO - MA;SAO ROBERTO;MA;21 084
-16,36;-45,06;SAO ROMAO - MG;SAO ROMAO;MG;5 481
-23,52;-47,13;SAO ROQUE - SP;SAO ROQUE;SP;3 405
-20,24;-46,36;SAO ROQUE DE MINAS - MG;SAO ROQUE DE MINAS;MG;2 860
-19,73;-40,65;SAO ROQUE DO CANAA - ES;SAO ROQUE DO CANAA;ES;123 752
-12,74;-48,23;SAO SALVADOR DO TOCANTINS - TO;SAO SALVADOR DO TOCANTINS;TO;38 829
-9,93;-36,55;SAO SEBASTIAO - AL;SAO SEBASTIAO;AL;42 366
-23,76;-45,41;SAO SEBASTIAO - SP;SAO SEBASTIAO;SP;23 537
-23,46;-50,76;SAO SEBASTIAO DA AMOREIRA - PR;SAO SEBASTIAO DA AMOREIRA;PR;32 039
-22,15;-45,75;SAO SEBASTIAO DA BELA VISTA - MG;SAO SEBASTIAO DA BELA VISTA;MG;2 269
-1,71;-49,54;SAO SEBASTIAO DA BOA VISTA - PA;SAO SEBASTIAO DA BOA VISTA;PA;1 781
-21,71;-46,82;SAO SEBASTIAO DA GRAMA - SP;SAO SEBASTIAO DA GRAMA;SP;10 334
-21,07;-42,63;SAO SEBASTIAO DA VARGEM ALEGRE - MG;SAO SEBASTIAO DA VARGEM ALEGRE;MG;7 056
-7,08;-35,83;SAO SEBASTIAO DE LAGOA DE ROCA - PB;SAO SEBASTIAO DE LAGOA DE ROCA;PB;7 066
-21,95;-42,13;SAO SEBASTIAO DO ALTO - RJ;SAO SEBASTIAO DO ALTO;RJ;3 434
-19,49;-41,98;SAO SEBASTIAO DO ANTA - MG;SAO SEBASTIAO DO ANTA;MG;6 334
-29,58;-51,37;SAO SEBASTIAO DO CAI - RS;SAO SEBASTIAO DO CAI;RS;21 900
-18,08;-42,57;SAO SEBASTIAO DO MARANHAO - MG;SAO SEBASTIAO DO MARANHAO;MG;2 829
-20,27;-45;SAO SEBASTIAO DO OESTE - MG;SAO SEBASTIAO DO OESTE;MG;10 221
-20,91;-46,99;SAO SEBASTIAO DO PARAISO - MG;SAO SEBASTIAO DO PARAISO;MG;52 894
-12,51;-38,49;SAO SEBASTIAO DO PASSE - BA;SAO SEBASTIAO DO PASSE;BA;21 635
-19,29;-43,17;SAO SEBASTIAO DO RIO PRETO - MG;SAO SEBASTIAO DO RIO PRETO;MG;29 122
-22,21;-44,97;SAO SEBASTIAO DO RIO VERDE - MG;SAO SEBASTIAO DO RIO VERDE;MG;44 330
-5,25;-48,2;SAO SEBASTIAO DO TOCANTINS - TO;SAO SEBASTIAO DO TOCANTINS;TO;4 464
-2,57;-57,87;SAO SEBASTIAO DO UATUMA - AM;SAO SEBASTIAO DO UATUMA;AM;17 554
-8,15;-37,01;SAO SEBASTIAO DO UMBUZEIRO - PB;SAO SEBASTIAO DO UMBUZEIRO;PB;13 241
-30,16;-53,56;SAO SEPE - RS;SAO SEPE;RS;51 990
-18,99;-50,54;SAO SIMAO - GO;SAO SIMAO;GO;8 482
-21,47;-47,55;SAO SIMAO - SP;SAO SIMAO;SP;5 118
-21,72;-44,98;SAO THOME DAS LETRAS - MG;SAO THOME DAS LETRAS;MG;2 143
-20,91;-44,5;SAO TIAGO - MG;SAO TIAGO;MG;11 451 999
-20,78;-47,09;SAO TOMAS DE AQUINO - MG;SAO TOMAS DE AQUINO;MG;5 846
-23,53;-52,59;SAO TOME - PR;SAO TOME;PR;32 967
-5,97;-36,07;SAO TOME - RN;SAO TOME;RN;16 786
-27,55;-52,52;SAO VALENTIM - RS;SAO VALENTIM;RS;38 256
-29,04;-51,76;SAO VALENTIM DO SUL - RS;SAO VALENTIM DO SUL;RS;5 776
-11,97;-48,23;SAO VALERIO DA NATIVIDADE - TO;SAO VALERIO DA NATIVIDADE;TO;14 338
-27,78;-53,93;SAO VALERIO DO SUL - RS;SAO VALERIO DO SUL;RS;104 029
-29,36;-51,37;SAO VENDELINO - RS;SAO VENDELINO;RS;4 191
-6,21;-36,68;SAO VICENTE - RN;SAO VICENTE;RN;3 548
-23,96;-46,39;SAO VICENTE - SP;SAO VICENTE;SP;4 885
-21,71;-44,44;SAO VICENTE DE MINAS - MG;SAO VICENTE DE MINAS;MG;1 757
-29,69;-54,67;SAO VICENTE DO SUL - RS;SAO VICENTE DO SUL;RS;5 776
-2,89;-44,88;SAO VICENTE FERRER - MA;SAO VICENTE FERRER;MA;3 070
-7,59;-35,49;SAO VICENTE FERRER - PE;SAO VICENTE FERRER;PE;5 784
-7,09;-35,23;SAPE - PB;SAPE;PB;8 690
-12,72;-39,18;SAPEACU - BA;SAPEACU;BA;2 661
-12,98;-58,76;SAPEZAL - MT;SAPEZAL;MT;13 755
-29,63;-51;SAPIRANGA - RS;SAPIRANGA;RS;5 103
-23,91;-50,58;SAPOPEMA - PR;SAPOPEMA;PR;15 577
-6,94;-49,68;SAPUCAIA - PA;SAPUCAIA;PA;7 217
-21,99;-42,91;SAPUCAIA - RJ;SAPUCAIA;RJ;5 783
-29,83;-51,14;SAPUCAIA DO SUL - RS;SAPUCAIA DO SUL;RS;7 166
-22,74;-45,74;SAPUCAI-MIRIM - MG;SAPUCAI-MIRIM;MG;7 711
-22,92;-42,51;SAQUAREMA - RJ;SAQUAREMA;RJ;18 672
-23,44;-51,87;SARANDI - PR;SARANDI;PR;5 650
-27,94;-52,92;SARANDI - RS;SARANDI;RS;38 934
-23,64;-47,82;SARAPUI - SP;SARAPUI;SP;4 544
-18,78;-42,36;SARDOA - MG;SARDOA;MG;10 315
-23,27;-49,48;SARUTAIA - SP;SARUTAIA;SP;79 484
-20,03;-44,14;SARZEDO - MG;SARZEDO;MG;7 129
-11,6;-38,6;SATIRO DIAS - BA;SATIRO DIAS;BA;10 886
-9,56;-35,82;SATUBA - AL;SATUBA;AL;2 385
-3,84;-45,16;SATUBINHA - MA;SATUBINHA;MA;81 595
-12,73;-38,76;SAUBARA - BA;SAUBARA;BA;31 786
-25,69;-52,61;SAUDADE DO IGUACU - PR;SAUDADE DO IGUACU;PR;8 063
-26,92;-53;SAUDADES - SC;SAUDADES;SC;6 387
-10,94;-40,41;SAUDE - BA;SAUDE;BA;25 643
-26,41;-49,07;SCHROEDER - SC;SCHROEDER;SC;10 441
-12,41;-41,77;SEABRA - BA;SEABRA;BA;3 113
-27,14;-52,31;SEARA - SC;SEARA;SC;11 040
-20,65;-49,92;SEBASTIANOPOLIS DO SUL - SP;SEBASTIANOPOLIS DO SUL;SP;7 750
-10,81;-44,83;SEBASTIAO BARROS - PI;SEBASTIAO BARROS;PI;6 194
-14,57;-42,94;SEBASTIAO LARANJEIRAS - BA;SEBASTIAO LARANJEIRAS;BA;24 428
-7,56;-44,06;SEBASTIAO LEAL - PI;SEBASTIAO LEAL;PI;10 079
-27,47;-53,4;SEBERI - RS;SEBERI;RS;8 815
-27,63;-53,94;SEDE NOVA - RS;SEDE NOVA;RS;71 796
-29,26;-53,01;SEGREDO - RS;SEGREDO;RS;40 958
-28,62;-52,95;SELBACH - RS;SELBACH;RS;1 259
-20,36;-51,41;SELVIRIA - MS;SELVIRIA;MS;2 300
-20,1;-42,83;SEM-PEIXE - MG;SEM-PEIXE;MG;4 100
-9,06;-68,65;SENA MADUREIRA - AC;SENA MADUREIRA;AC;11 670
-5,25;-44,05;SENADOR ALEXANDRE COSTA - MA;SENADOR ALEXANDRE COSTA;MA;3 279
-22,58;-46,17;SENADOR AMARAL - MG;SENADOR AMARAL;MG;21 219
-16,7;-49,09;SENADOR CANEDO - GO;SENADOR CANEDO;GO;17 020
-21,8;-42,94;SENADOR CORTES - MG;SENADOR CORTES;MG;13 442
-6,03;-35,69;SENADOR ELOI DE SOUZA - RN;SENADOR ELOI DE SOUZA;RN;11 192
-20,91;-43,09;SENADOR FIRMINO - MG;SENADOR FIRMINO;MG;6 740
-6,16;-35,12;SENADOR GEORGINO AVELINO - RN;SENADOR GEORGINO AVELINO;RN;9 972
-10,15;-67,73;SENADOR GUIOMARD - AC;SENADOR GUIOMARD;AC;5 232
-22,16;-46,17;SENADOR JOSE BENTO - MG;SENADOR JOSE BENTO;MG;6 904
-2,59;-51,95;SENADOR JOSE PORFIRIO - PA;SENADOR JOSE PORFIRIO;PA;3 264
-5,44;-47,29;SENADOR LA ROCQUE - MA;SENADOR LA ROCQUE;MA;2 207
-17,94;-43,22;SENADOR MODESTINO GONCALVES - MG;SENADOR MODESTINO GONCALVES;MG;4 422
-5,58;-39,37;SENADOR POMPEU - CE;SENADOR POMPEU;CE;2 543
-9,35;-37,5;SENADOR RUI PALMEIRA - AL;SENADOR RUI PALMEIRA;AL;2 251
-3,35;-40,46;SENADOR SA - CE;SENADOR SA;CE;329 911
-28,03;-54,54;SENADOR SALGADO FILHO - RS;SENADOR SALGADO FILHO;RS;6 310
-24,11;-49,46;SENGES - PR;SENGES;PR;6 804
-10,46;-40,19;SENHOR DO BONFIM - BA;SENHOR DO BONFIM;BA;10 291
-20,79;-43,34;SENHORA DE OLIVEIRA - MG;SENHORA DE OLIVEIRA;MG;8 097
-18,89;-43,08;SENHORA DO PORTO - MG;SENHORA DO PORTO;MG;19 498
-21,02;-43,58;SENHORA DOS REMEDIOS - MG;SENHORA DOS REMEDIOS;MG;16 677
-30,61;-51,57;SENTINELA DO SUL - RS;SENTINELA DO SUL;RS;51 306
-9,74;-41,88;SENTO SE - BA;SENTO SE;BA;17 963
-28,71;-51,93;SERAFINA CORREA - RS;SERAFINA CORREA;RS;28 944
-20,47;-42,48;SERICITA - MG;SERICITA;MG;75 648
-6,93;-36,4;SERIDO - PB;SERIDO;PB;6 695
-11,79;-63,03;SERINGUEIRAS - RO;SERINGUEIRAS;RO;17 729
-29,38;-52,26;SERIO - RS;SERIO;RS;5 847
-21,9;-44,51;SERITINGA - MG;SERITINGA;MG;132 107
-22,74;-43,7;SEROPEDICA - RJ;SEROPEDICA;RJ;6 311
-20,12;-40,3;SERRA - ES;SERRA;ES;89 559
-26,72;-53,04;SERRA ALTA - SC;SERRA ALTA;SC;118 455
-21,31;-47,56;SERRA AZUL - SP;SERRA AZUL;SP;22 851
-18,36;-43,17;SERRA AZUL DE MINAS - MG;SERRA AZUL DE MINAS;MG;10 369
-7,48;-36,66;SERRA BRANCA - PB;SERRA BRANCA;PB;5 104
-6,68;-35,44;SERRA DA RAIZ - PB;SERRA DA RAIZ;PB;3 704
-19,43;-45,79;SERRA DA SAUDADE - MG;SERRA DA SAUDADE;MG;36 844
-6,41;-35,7;SERRA DE SAO BENTO - RN;SERRA DE SAO BENTO;RN;16 008
-5,17;-37,02;SERRA DO MEL - RN;SERRA DO MEL;RN;24 278
0,89;-52;SERRA DO NAVIO - AP;SERRA DO NAVIO;AP;8 784
-13,57;-43,59;SERRA DO RAMALHO - BA;SERRA DO RAMALHO;BA;11 438
-19,11;-46,69;SERRA DO SALITRE - MG;SERRA DO SALITRE;MG;6 108
-17,78;-40,24;SERRA DOS AIMORES - MG;SERRA DOS AIMORES;MG;10 265
-12,76;-43,95;SERRA DOURADA - BA;SERRA DOURADA;BA;10 478
-7,21;-38,37;SERRA GRANDE - PB;SERRA GRANDE;PB;20 061
-22,61;-46,7;SERRA NEGRA - SP;SERRA NEGRA;SP;46 160
-6,66;-37,39;SERRA NEGRA DO NORTE - RN;SERRA NEGRA DO NORTE;RN;18 620
-12,16;-39,33;SERRA PRETA - BA;SERRA PRETA;BA;3 130
-7,17;-35,67;SERRA REDONDA - PB;SERRA REDONDA;PB;3 202
-7,98;-38,29;SERRA TALHADA - PE;SERRA TALHADA;PE;9 360
-21,21;-47,59;SERRANA - SP;SERRANA;SP;4 446
-21,54;-46,04;SERRANIA - MG;SERRANIA;MG;11 950
-1,85;-45,12;SERRANO DO MARANHAO - MA;SERRANO DO MARANHAO;MA;2 704
-18,3;-51,96;SERRANOPOLIS - GO;SERRANOPOLIS;GO;6 009
-15,82;-42,87;SERRANOPOLIS DE MINAS - MG;SERRANOPOLIS DE MINAS;MG;5 107
-25,38;-54,05;SERRANOPOLIS DO IGUACU - PR;SERRANOPOLIS DO IGUACU;PR;8 142
-21,89;-44,51;SERRANOS - MG;SERRANOS;MG;2 433
-6,85;-35,62;SERRARIA - PB;SERRARIA;PB;41 343
-11,66;-39;SERRINHA - BA;SERRINHA;BA;10 207
-6,27;-35,49;SERRINHA - RN;SERRINHA;RN;6 206
-6,11;-37,95;SERRINHA DOS PINTOS - RN;SERRINHA DOS PINTOS;RN;155 635
-7,93;-39,29;SERRITA - PE;SERRITA;PE;2 240
-18,6;-43,37;SERRO - MG;SERRO;MG;5 965
-11,41;-40,3;SERROLANDIA - BA;SERROLANDIA;BA;7 716
-23,03;-50,83;SERTANEJA - PR;SERTANEJA;PR;4 065
-8,07;-37,26;SERTANIA - PE;SERTANIA;PE;21 454
-23,05;-51,03;SERTANOPOLIS - PR;SERTANOPOLIS;PR;2 068
-27,98;-52,26;SERTAO - RS;SERTAO;RS;22 576
-30,46;-51,6;SERTAO SANTANA - RS;SERTAO SANTANA;RS;14 700
-6,75;-35,44;SERTAOZINHO - PB;SERTAOZINHO;PB;4 008
-21,13;-47,99;SERTAOZINHO - SP;SERTAOZINHO;SP;24 266
-24,38;-47,92;SETE BARRAS - SP;SETE BARRAS;SP;12 303
-28,13;-54,46;SETE DE SETEMBRO - RS;SETE DE SETEMBRO;RS;7 262
-19,46;-44,24;SETE LAGOAS - MG;SETE LAGOAS;MG;2 673
-23,97;-55,03;SETE QUEDAS - MS;SETE QUEDAS;MS;17 270
-17,72;-42,27;SETUBINHA - MG;SETUBINHA;MG;74 523
-27,43;-52,11;SEVERIANO DE ALMEIDA - RS;SEVERIANO DE ALMEIDA;RS;5 483
-5,77;-37,95;SEVERIANO MELO - RN;SEVERIANO MELO;RN;3 067
-20,8;-48,8;SEVERINIA - SP;SEVERINIA;SP;10 384
-28,59;-49,42;SIDEROPOLIS - SC;SIDEROPOLIS;SC;5 306
-20,93;-54,96;SIDROLANDIA - MS;SIDROLANDIA;MS;38 154
-4,91;-41,73;SIGEFREDO PACHECO - PI;SIGEFREDO PACHECO;PI;16 961
-22,65;-42,39;SILVA JARDIM - RJ;SILVA JARDIM;RJ;7 345
-16,65;-48,6;SILVANIA - GO;SILVANIA;GO;11 171
-11,14;-48,16;SILVANOPOLIS - TO;SILVANOPOLIS;TO;1 941
-29,64;-53,58;SILVEIRA MARTINS - RS;SILVEIRA MARTINS;RS;1 819
-21,15;-43,21;SILVEIRANIA - MG;SILVEIRANIA;MG;80 596
-22,66;-44,85;SILVEIRAS - SP;SILVEIRAS;SP;520 653
-2,83;-58,2;SILVES - AM;SILVES;AM;3 303
-22,02;-45,83;SILVIANOPOLIS - MG;SILVIANOPOLIS;MG;12 746
-10,73;-37,81;SIMAO DIAS - SE;SIMAO DIAS;SE;3 792
-21,96;-43,31;SIMAO PEREIRA - MG;SIMAO PEREIRA;MG;13 614
-7,59;-40,81;SIMOES - PI;SIMOES;PI;10 125
-12,78;-38,4;SIMOES FILHO - BA;SIMOES FILHO;BA;3 094
-14,47;-46,48;SIMOLANDIA - GO;SIMOLANDIA;GO;833
-20,12;-42;SIMONESIA - MG;SIMONESIA;MG;5 703
-7,85;-41,91;SIMPLICIO MENDES - PI;SIMPLICIO MENDES;PI;13 091
-29,53;-52,52;SINIMBU - RS;SINIMBU;RS;4 673
-11,86;-55,5;SINOP - MT;SINOP;MT;34 222
-23,68;-49,83;SIQUEIRA CAMPOS - PR;SIQUEIRA CAMPOS;PR;11 801
-8,59;-35,11;SIRINHAEM - PE;SIRINHAEM;PE;6 944
-10,6;-37,11;SIRIRI - SE;SIRIRI;SE;17 066
-14,8;-46,25;SITIO D'ABADIA - GO;SITIO D'ABADIA;GO;2 942
-13,08;-43,46;SITIO DO MATO - BA;SITIO DO MATO;BA;29 894
-10,35;-38,21;SITIO DO QUINTO - BA;SITIO DO QUINTO;BA;7 597
-5,87;-46,69;SITIO NOVO - MA;SITIO NOVO;MA;1 800
-6,1;-35,91;SITIO NOVO - RN;SITIO NOVO;RN;17 996
-5,6;-47,63;SITIO NOVO DO TOCANTINS - TO;SITIO NOVO DO TOCANTINS;TO;6 828
-9,45;-40,82;SOBRADINHO - BA;SOBRADINHO;BA;92 228
-29,42;-53,02;SOBRADINHO - RS;SOBRADINHO;RS;43 909
-7,14;-35,23;SOBRADO - PB;SOBRADO;PB;7 621
-3,68;-40,35;SOBRAL - CE;SOBRAL;CE;10 202
-19,23;-42,09;SOBRALIA - MG;SOBRALIA;MG;8 027
-22,59;-46,52;SOCORRO - SP;SOCORRO;SP;4 399
-7,86;-42,49;SOCORRO DO PIAUI - PI;SOCORRO DO PIAUI;PI;5 007
-6,77;-35,69;SOLANEA - PB;SOLANEA;PB;1 990
-7,05;-36,36;SOLEDADE - PB;SOLEDADE;PB;4 885
-28,81;-52,51;SOLEDADE - RS;SOLEDADE;RS;80 435
-22,06;-45,04;SOLEDADE DE MINAS - MG;SOLEDADE DE MINAS;MG;6 436
-7,6;-37,65;SOLIDAO - PE;SOLIDAO;PE;4 659
-5,73;-39;SOLONOPOLE - CE;SOLONOPOLE;CE;18 207
-29,11;-49,61;SOMBRIO - SC;SOMBRIO;SC;21 952
-17,57;-54,75;SONORA - MS;SONORA;MS;13 335
-19,19;-40,09;SOORETAMA - ES;SOORETAMA;ES;5 616
-23,5;-47,45;SOROCABA - SP;SOROCABA;SP;32 811
-12,54;-55,71;SORRISO - MT;SORRISO;MT;15 930
-6,76;-36,25;SOSSEGO - PB;SOSSEGO;PB;5 541
-0,71;-48,52;SOURE - PA;SOURE;PA;5 863
-6,76;-38,23;SOUSA - PB;SOUSA;PB;126 887
-12,08;-41,63;SOUTO SOARES - BA;SOUTO SOARES;BA;5 054
-11,99;-48,97;SUCUPIRA - TO;SUCUPIRA;TO;12 730
-6,47;-44,19;SUCUPIRA DO NORTE - MA;SUCUPIRA DO NORTE;MA;1 830
-6,41;-43,54;SUCUPIRA DO RIACHAO - MA;SUCUPIRA DO RIACHAO;MA;227 397
-20,69;-50,92;SUD MENUCCI - SP;SUD MENUCCI;SP;10 994
-26,73;-52,96;SUL BRASIL - SC;SUL BRASIL;SC;9 917
-25,7;-52,72;SULINA - PR;SULINA;PR;3 406
-22,82;-47,26;SUMARE - SP;SUMARE;SP;5 487
-7,67;-36,88;SUME - PB;SUME;PB;14 576
-22,05;-42,67;SUMIDOURO - RJ;SUMIDOURO;RJ;13 714
-7,81;-35,74;SURUBIM - PE;SURUBIM;PE;47 118
-7,04;-41,38;SUSSUAPARA - PI;SUSSUAPARA;PI;9 460
-20,5;-51,02;SUZANAPOLIS - SP;SUZANAPOLIS;SP;21 352
-23,54;-46,31;SUZANO - SP;SUZANO;SP;22 245
-29,64;-51,68;TABAI - RS;TABAI;RS;5 108
-10,8;-56,62;TABAPORA - MT;TABAPORA;MT;2 028
-20,96;-49,03;TABAPUA - SP;TABAPUA;SP;2 323
-4,25;-69,93;TABATINGA - AM;TABATINGA;AM;6 186
-21,71;-48,68;TABATINGA - SP;TABATINGA;SP;11 559
-7,59;-37,53;TABIRA - PE;TABIRA;PE;6 179
-23,6;-46,75;TABOAO DA SERRA - SP;TABOAO DA SERRA;SP;42 578
-12,7;-44;TABOCAS DO BREJO VELHO - BA;TABOCAS DO BREJO VELHO;BA;2 947
-5,93;-38,04;TABOLEIRO GRANDE - RN;TABOLEIRO GRANDE;RN;14 350
-21,35;-43,24;TABULEIRO - MG;TABULEIRO;MG;114 559
-5,24;-38,13;TABULEIRO DO NORTE - CE;TABULEIRO DO NORTE;CE;5 742
